,ID,Bin,TaxonRelativeAbundance,Domain,Phylum,Class,Order,Family,Genus,Species
1842,Sg_CRR933437_bin.3,Bin8,4.85E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,P52-10,Unassigned
1843,Sg_CRR933437_bin.30,Bin80,2.37E-05,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,UBA1924,JABWBC01,Unassigned
1844,Sg_CRR933437_bin.31,Bin27,3.08E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Kiloniellales,JACOMY01,JAKOWB01,Unassigned
1845,Sg_CRR933437_bin.32,Bin111,1.23E-05,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,Patulibacter sp009699505
1846,Sg_CRR933437_bin.33,Bin79,3.97E-06,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,M30B19,Unassigned
1847,Sg_CRR933437_bin.34,Bin49,2.26E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,CAISIP01,Unassigned
1848,Sg_CRR933437_bin.35,Bin66,9.59E-05,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,UBA2999,12-FULL-67-14b,Unassigned
1849,Sg_CRR933437_bin.36,Bin78,3.10E-06,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA6669,Unassigned
1850,Sg_CRR933437_bin.37,Bin79,1.66E-05,Bacteria,Planctomycetota,B15-G4,B15-G4,JADJEK01,JADJEK01,Unassigned
1851,Sg_CRR933437_bin.38,Bin68,1.52E-05,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,Kapaibacteriaceae,UBA10438,Unassigned
1852,Sg_CRR933437_bin.39,Bin79,3.29E-05,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,F1-120-MAGs118,Unassigned
1853,Sg_CRR933437_bin.4,Bin42,2.67E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Unassigned,Unassigned
1854,Sg_CRR933437_bin.40,Bin17,3.70E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
1855,Sg_CRR933437_bin.41,Bin42,8.59E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Nevskia,Nevskia sp026398815
1856,Sg_CRR933437_bin.42,Bin79,3.01E-05,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JABFRZ01,Unassigned
1857,Sg_CRR933437_bin.43,Bin28,6.13E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Bin65,Bin65,SBBV01,Unassigned
1858,Sg_CRR933437_bin.44,Bin104,2.36E-05,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,UBA668,UBA668 sp030685215
1859,Sg_CRR933437_bin.45,Bin109,0.00026722,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
1860,Sg_CRR933437_bin.46,Bin43,4.77E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Ga0077536,Ga0077536,CAIKBL01,Unassigned
1861,Sg_CRR933437_bin.47,Bin79,3.37E-06,Bacteria,Planctomycetota,Planctomycetia,Pan216,Pan216,Unassigned,Unassigned
1862,Sg_CRR933437_bin.48,Bin17,4.55E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned
1863,Sg_CRR933437_bin.49,Bin79,4.33E-05,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JAKFYL01,Unassigned
1864,Sg_CRR933437_bin.5,Bin42,6.40E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Panacagrimonas,Unassigned
1865,Sg_CRR933437_bin.50,Bin52,2.30E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SG8-39,RBG-16-66-20,Unassigned
1866,Sg_CRR933437_bin.51,Bin18,2.00E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
1867,Sg_CRR933437_bin.52,Bin111,2.67E-05,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,Unassigned
1868,Sg_CRR933437_bin.53,Bin116,2.09E-06,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,UBA6265,JACCXM01,Unassigned
1869,Sg_CRR933437_bin.54,Bin66,1.96E-06,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,JALHNI01,Unassigned
1870,Sg_CRR933437_bin.55,Bin78,2.57E-06,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Unassigned
1871,Sg_CRR933437_bin.56,Bin66,8.73E-06,Bacteria,Acidobacteriota,Blastocatellia,RBC074,RBC074,RBC074,Unassigned
1872,Sg_CRR933437_bin.57,Bin28,0.000125851,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella massiliensis_A
1873,Sg_CRR933437_bin.58,Bin129,6.38E-06,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA6065,UBA6065,Unassigned
1874,Sg_CRR933437_bin.59,Bin43,1.19E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas_A,Pseudoxanthomonas_A sp946886695
1875,Sg_CRR933437_bin.6,Bin78,4.43E-06,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Unassigned
1876,Sg_CRR933437_bin.60,Bin17,5.15E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned
1877,Sg_CRR933437_bin.61,Bin64,0.000134409,Bacteria,Desulfobacterota,Binatia,UBA1149,CAITLU01,Unassigned,Unassigned
1878,Sg_CRR933437_bin.62,Bin44,0.000153796,Bacteria,Pseudomonadota,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Unassigned
1879,Sg_CRR933437_bin.63,Bin129,5.43E-05,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA2103,C7867-001,Unassigned
1880,Sg_CRR933437_bin.64,Bin111,4.49E-06,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,67-14,Unassigned
1881,Sg_CRR933437_bin.65,Bin48,1.33E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JACMQX01,Unassigned
1882,Sg_CRR933437_bin.66,Bin111,0.000339012,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,JACPNS01,JACPNS01,Unassigned
1883,Sg_CRR933437_bin.67,Bin64,2.66E-06,Bacteria,Myxococcota,UBA9160,UBA9160,UBA4427,UBA4427,Unassigned
1884,Sg_CRR933437_bin.68,Bin105,8.15E-06,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,QYPT01,Unassigned
1885,Sg_CRR933437_bin.69,Bin29,1.05E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,CACIAM-22H2,CACIAM-22H2,JAEUKZ01,Unassigned
1886,Sg_CRR933437_bin.70,Bin79,4.45E-05,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Unassigned,Unassigned
1887,Sg_CRR933437_bin.71,Bin70,1.59E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Lacibacter,Unassigned
1888,Sg_CRR933437_bin.72,Bin28,5.18E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
1889,Sg_CRR933437_bin.73,Bin109,7.22E-05,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium hippocampi_A
1890,Sg_CRR933437_bin.74,Bin45,8.72E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Piscinibacter,Unassigned
1891,Sg_CRR933437_bin.75,Bin111,3.02E-06,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Unassigned
1892,Sg_CRR933437_bin.76,Bin28,1.01E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,CADEGL01,CADEGL01,CADEGL01,Unassigned
1893,Sg_CRR933437_bin.77,Bin17,5.44E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,SZUA-430,Unassigned
1894,Sg_CRR933437_bin.79,Bin43,2.72E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Ga0077536,Ga0077536,Ga0077536,Ga0077536 sp001464935
1895,Sg_CRR933437_bin.8,Bin111,6.32E-06,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,67-14,Unassigned
1896,Sg_CRR933437_bin.80,Bin78,3.23E-05,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,Unassigned,Unassigned,Unassigned
1897,Sg_CRR933437_bin.81,Bin109,1.86E-05,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
1898,Sg_CRR933437_bin.82,Bin21,3.97E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Unassigned
1899,Sg_CRR933437_bin.83,Bin108,1.19E-05,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp000471045
1900,Sg_CRR933437_bin.84,Bin36,5.41E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,JAGPUQ01,JAGPUQ01 sp016708925
1901,Sg_CRR933437_bin.86,Bin78,1.32E-06,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA9464,SXSK01,Unassigned
1902,Sg_CRR933437_bin.87,Bin71,4.82E-05,Bacteria,Bacteroidota,Bacteroidia,Palsa-965,Palsa-965,VBWE01,Unassigned
1903,Sg_CRR933437_bin.88,Bin52,2.77E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SG8-39,SZAS-79,Unassigned
1904,Sg_CRR933437_bin.89,Bin14,3.87E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Aestuariivirga,Unassigned
1905,Sg_CRR933437_bin.9,Bin78,2.66E-06,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,SM23-39,DAIDHZ01,Unassigned
1906,Sg_CRR933437_bin.90,Bin17,9.24E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,SZUA-430,Unassigned
1907,Sg_CRR933437_bin.91,Bin43,3.42E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,UBA2363,Pseudofulvimonas,Unassigned
1908,Sg_CRR933437_bin.92,Bin79,2.08E-05,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella,Unassigned
1909,Sg_CRR933437_bin.93,Bin48,6.30E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax,Variovorax sp900115375
1910,Sg_CRR933437_bin.94,Bin77,1.77E-06,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,SCN-70-22,Unassigned
1911,Sg_CRR933437_bin.95,Bin79,1.81E-06,Bacteria,Planctomycetota,SZUA-567,H5-PLA8,H5-PLA8,H5-PLA8,Unassigned
1912,Sg_CRR933437_bin.96,Bin17,7.96E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned
1913,Sg_CRR933437_bin.97,Bin111,0.000393637,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,JACPNS01,JACPNS01,Unassigned
1914,Sg_CRR933437_bin.98,Bin28,1.94E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,Dongia sp016794165
1915,Sg_CRR933437_bin.99,Bin80,7.07E-06,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassigned,Unassigned
1916,Sg_CRR933438_bin.10,Bin9,5.39E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Unassigned
1917,Sg_CRR933438_bin.102,Bin55,0.002261116,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,Thauera propionica
1918,Sg_CRR933438_bin.106,Bin73,7.25E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,UBA1413,Unassigned
1919,Sg_CRR933438_bin.11,Bin3,5.92E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp002280565
1920,Sg_CRR933438_bin.110,Bin24,2.69E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,LNNU-3342,Unassigned
1921,Sg_CRR933438_bin.111,Bin24,1.10E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pararhodobacter,Unassigned
1922,Sg_CRR933438_bin.112,Bin69,1.70E-05,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Unassigned,Unassigned
1923,Sg_CRR933438_bin.113,Bin15,5.42E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,Unassigned
1924,Sg_CRR933438_bin.114,Bin108,2.77E-06,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_C,Unassigned
1925,Sg_CRR933438_bin.115,Bin111,4.97E-06,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Unassigned,Unassigned
1926,Sg_CRR933438_bin.116,Bin111,1.54E-05,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,Unassigned
1927,Sg_CRR933438_bin.117,Bin37,0.000494233,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas decontaminans
1928,Sg_CRR933438_bin.119,Bin131,5.57E-05,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,GCA-002788555,JAQUPA01,Unassigned
1929,Sg_CRR933438_bin.12,Bin26,2.16E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
1930,Sg_CRR933438_bin.120,Bin51,3.67E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Algicoccus,Unassigned
1931,Sg_CRR933438_bin.122,Bin13,0.00028275,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquamicrobium_A,Aquamicrobium_A sp014860725
1932,Sg_CRR933438_bin.123,Bin14,8.93E-07,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Stappiaceae,Roseibium,Unassigned
1933,Sg_CRR933438_bin.125,Bin25,0.000313501,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wagnerdoeblera,Wagnerdoeblera megaterium
1934,Sg_CRR933438_bin.126,Bin77,1.68E-06,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,RSA9,SH-MAG3,Unassigned
1935,Sg_CRR933438_bin.13,Bin48,1.09E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
1936,Sg_CRR933438_bin.15,Bin51,0.000164312,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Algicoccus,Unassigned
1937,Sg_CRR933438_bin.16,Bin28,2.94E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Unassigned,Unassigned
1938,Sg_CRR933438_bin.17,Bin106,1.80E-06,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microcella,Unassigned
1939,Sg_CRR933438_bin.18,Bin103,7.42E-05,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
1940,Sg_CRR933438_bin.19,Bin20,6.48E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
1941,Sg_CRR933438_bin.2,Bin105,1.72E-06,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Unassigned,Unassigned
1942,Sg_CRR933438_bin.20,Bin108,2.74E-05,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Unassigned
1943,Sg_CRR933438_bin.21,Bin45,8.22E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium,Aquabacterium fontiphilum
1944,Sg_CRR933438_bin.22,Bin108,3.92E-06,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_A,Unassigned
1945,Sg_CRR933438_bin.23,Bin25,1.21E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,CALIZF01,Unassigned
1946,Sg_CRR933438_bin.24,Bin101,1.53E-05,Bacteria,Bacillota,Bacilli_A,Acholeplasmatales,Acholeplasmataceae,UBA2284,Unassigned
1947,Sg_CRR933438_bin.25,Bin26,1.47E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales_A,JACZKS01,JACZKS01,Unassigned
1948,Sg_CRR933438_bin.28,Bin109,8.15E-06,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Dietzia,Dietzia natronolimnaea_A
1949,Sg_CRR933438_bin.29,Bin110,3.78E-06,Bacteria,Actinomycetota,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Egicoccus,Unassigned
1950,Sg_CRR933438_bin.34,Bin48,3.89E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
1951,Sg_CRR933438_bin.35,Bin111,2.18E-06,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,Unassigned,Unassigned
1952,Sg_CRR933438_bin.36,Bin107,0.000628041,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Leucobacter,Unassigned
1953,Sg_CRR933438_bin.37,Bin53,2.38E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,JAHFQX01,JAHFQX01,JAHFQX01 sp023259135
1954,Sg_CRR933438_bin.38,Bin12,5.32E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium_G,Unassigned
1955,Sg_CRR933438_bin.41,Bin12,2.50E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
1956,Sg_CRR933438_bin.43,Bin16,0.000118529,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Ga0077555,Unassigned
1957,Sg_CRR933438_bin.44,Bin10,1.88E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,Pelagibacterium,Unassigned
1958,Sg_CRR933438_bin.45,Bin109,2.27E-05,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Dietzia,Unassigned
1959,Sg_CRR933438_bin.46,Bin64,1.34E-05,Bacteria,Myxococcota,WYAZ01,WYAZ01,WYAZ01,Unassigned,Unassigned
1960,Sg_CRR933438_bin.47,Bin78,8.34E-05,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae_A,HS-T3,HS-T3 sp011125455
1961,Sg_CRR933438_bin.48,Bin17,9.08E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned
1962,Sg_CRR933438_bin.50,Bin11,2.32E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti_A
1963,Sg_CRR933438_bin.51,Bin35,1.59E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,JAFIFT01,Unassigned
1964,Sg_CRR933438_bin.53,Bin111,5.59E-06,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Unassigned,Unassigned
1965,Sg_CRR933438_bin.57,Bin48,7.18E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
1966,Sg_CRR933438_bin.60,Bin15,7.62E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium_C,Unassigned
1967,Sg_CRR933438_bin.62,Bin27,1.57E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Kiloniellales,DSM-21159,Unassigned,Unassigned
1968,Sg_CRR933438_bin.63,Bin68,0.000656557,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,PGYU01,Unassigned
1969,Sg_CRR933438_bin.65,Bin73,6.09E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,UBA1413,UBA1413 sp030602265
1970,Sg_CRR933438_bin.66,Bin72,1.86E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unassigned
1971,Sg_CRR933438_bin.67,Bin77,1.57E-05,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,RSA9,SH-MAG3,Unassigned
1972,Sg_CRR933438_bin.68,Bin109,6.56E-05,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium pyrenivorans
1973,Sg_CRR933438_bin.69,Bin104,1.35E-05,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Microtrichaceae,SKRR01,Unassigned
1974,Sg_CRR933438_bin.71,Bin106,5.60E-06,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Pseudolysinimonas,Unassigned
1975,Sg_CRR933438_bin.73,Bin37,1.40E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas phragmitis
1976,Sg_CRR933438_bin.74,Bin34,2.78E-06,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Vreelandella,Vreelandella sp023485185
1977,Sg_CRR933438_bin.76,Bin13,6.73E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquamicrobium_A,Unassigned
1978,Sg_CRR933438_bin.77,Bin72,3.28E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas sp002356435
1979,Sg_CRR933438_bin.78,Bin106,0.000242542,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microcella,Microcella indica
1980,Sg_CRR933438_bin.8,Bin5,5.00E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio,Unassigned
1981,Sg_CRR933438_bin.80,Bin72,1.50E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans
1982,Sg_CRR933438_bin.83,Bin8,2.26E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,P52-10,Unassigned
1983,Sg_CRR933438_bin.84,Bin14,5.04E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Im1,Rhodoligotrophos,Unassigned
1984,Sg_CRR933438_bin.85,Bin9,3.14E-05,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Unassigned
1985,Sg_CRR933438_bin.89,Bin80,9.11E-06,Bacteria,Planctomycetota,Phycisphaerae,UBA1845,Fen-1342,CAADGM01,Unassigned
1986,Sg_CRR933438_bin.94,Bin108,1.74E-05,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_A,Unassigned
1987,Sg_CRR933438_bin.95,Bin44,3.11E-05,Bacteria,Pseudomonadota,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Unassigned
1988,Sg_CRR933438_bin.97,Bin107,1.23E-05,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Unassigned
1989,Sg_CRR933438_bin.98,Bin108,1.13E-05,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Marmoricola,Unassigned
1990,Sg_CRR933438_bin.99,Bin88,3.70E-06,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,JAABTL01,Unassigned
1991,Sg_CRR933439_bin.1,Bin80,0.001956558,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,UBA1924,CAADGN01,CAADGN01 sp900696545
1992,Sg_CRR933439_bin.100,Bin77,3.99E-06,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,Longimicrobiaceae,WHSP01,Unassigned
1993,Sg_CRR933439_bin.102,Bin117,1.28E-06,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,Tepidiforma,Unassigned
1994,Sg_CRR933439_bin.103,Bin69,0.000127869,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,Unassigned
1995,Sg_CRR933439_bin.105,Bin15,7.43E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium_C,Unassigned
1996,Sg_CRR933439_bin.106,Bin107,2.66E-06,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Unassigned
1997,Sg_CRR933439_bin.109,Bin104,1.99E-06,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,UBA8139,Unassigned,Unassigned
1998,Sg_CRR933439_bin.110,Bin5,2.28E-06,Bacteria,Pseudomonadota,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,JAHCJQ01,Unassigned
1999,Sg_CRR933439_bin.111,Bin131,1.85E-05,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,GCA-002788555,Unassigned,Unassigned
2000,Sg_CRR933439_bin.113,Bin104,2.29E-06,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,WLNW01,WLNW01,Unassigned
2001,Sg_CRR933439_bin.114,Bin103,4.17E-06,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
2002,Sg_CRR933439_bin.117,Bin111,1.66E-06,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Sep-70,Unassigned,Unassigned
